time,open,high,low,close,volume
1455253200,35.71,35.71,0,0,2
1455598800,43.95,43.95,0,0,2
1455685200,23.96,23.96,0,0,1
1455771600,71.43,71.43,0,0,4
1455858000,20.99,20.99,0,0,1
1456117200,29.02,29.02,0,0,1
1456203600,16.63,16.63,0,0,1
1456290000,14.4,14.4,0,0,1
1456376400,15.98,15.98,0,0,1
1456462800,33.42,33.42,0,0,2
1456722000,68.59,68.59,0,0,3
1456808400,75.01,75.01,0,0,4
1456894800,62.79,62.79,0,0,3
1456981200,34.21,34.21,0,0,2
1457067600,40.76,40.76,0,0,2
1457326800,54.05,54.05,0,0,3
1457413200,27.37,27.37,0,0,1
1457499600,39.58,39.58,0,0,2
1457586000,60.69,60.69,0,0,3
1457672400,43.98,43.98,0,0,2
1457928000,5.46,5.46,0,0,1
1458014400,30.53,30.53,0,0,2
1458100800,61.44,61.44,0,0,3
1458187200,38.58,38.58,0,0,2
1458273600,10.7,10.7,0,0,1
1458532800,31.51,31.51,0,0,2
1458619200,33.76,33.76,0,0,2
1458705600,51.8,51.8,0,0,3
1458792000,17.21,17.21,0,0,1
1459137600,11.98,11.98,0,0,1
1459224000,55.2,55.2,0,0,3
1459310400,28.41,28.41,0,0,1
1459396800,19.49,19.49,0,0,1
1459483200,57.76,57.76,0,0,3
1459742400,15.34,15.34,0,0,1
1459828800,28.51,28.51,0,0,1
1459915200,16.86,16.86,0,0,1
1460001600,40.53,40.53,0,0,2
1460088000,54.75,54.75,0,0,3
1460347200,33.51,33.51,0,0,2
1460433600,30.49,30.49,0,0,2
1460520000,51.58,51.58,0,0,3
1460606400,1.15,1.15,0,0,1
1460692800,7.48,7.48,0,0,1
1460952000,44.85,44.85,0,0,2
1461038400,38.43,38.43,0,0,2
1461124800,34.95,34.95,0,0,2
1461211200,20.82,20.82,0,0,1
1461297600,37.48,37.48,0,0,2
1461556800,24.3,24.3,0,0,1
1461643200,6.31,6.31,0,0,1
1461729600,47.71,47.71,0,0,2
1461816000,32.61,32.61,0,0,2
1461902400,20.42,20.42,0,0,1
1462161600,28.0,28.0,0,0,1
1462248000,44.82,44.82,0,0,2
1462334400,45.39,45.39,0,0,2
1462420800,18.2,18.2,0,0,1
1462507200,40.4,40.4,0,0,2
1462766400,30.31,30.31,0,0,2
1462852800,24.45,24.45,0,0,1
1462939200,39.56,39.56,0,0,2
1463025600,12.47,12.47,0,0,1
1463112000,10.39,10.39,0,0,1
1463371200,12.64,12.64,0,0,1
1463457600,50.47,50.47,0,0,3
1463544000,63.89,63.89,0,0,3
1463630400,22.42,22.42,0,0,1
1463716800,35.57,35.57,0,0,2
1463976000,7.09,7.09,0,0,1
1464062400,4.86,4.86,0,0,1
1464148800,14.46,14.46,0,0,1
1464235200,4.11,4.11,0,0,1
1464321600,16.48,16.48,0,0,1
1464667200,13.56,13.56,0,0,1
1464753600,5.99,5.99,0,0,1
1464840000,1.33,1.33,0,0,1
1464926400,62.49,62.49,0,0,3
1465185600,24.62,24.62,0,0,1
1465272000,9.25,9.25,0,0,1
1465358400,18.17,18.17,0,0,1
1465444800,27.91,27.91,0,0,1
1465531200,52.49,52.49,0,0,3
1465790400,26.09,26.09,0,0,1
1465876800,20.93,20.93,0,0,1
1465963200,44.01,44.01,0,0,2
1466049600,38.79,38.79,0,0,2
1466136000,55.38,55.38,0,0,3
1466395200,51.38,51.38,0,0,3
1466481600,15.87,15.87,0,0,1
1466568000,16.63,16.63,0,0,1
1466654400,43.78,43.78,0,0,2
1466740800,80.9,80.9,0,0,4
1467000000,77.09,77.09,0,0,4
1467086400,70.03,70.03,0,0,4
1467172800,72.63,72.63,0,0,4
1467259200,31.47,31.47,0,0,2
1467345600,17.07,17.07,0,0,1
1467691200,38.1,38.1,0,0,2
1467777600,14.71,14.71,0,0,1
1467864000,80.73,80.73,0,0,4
1467950400,81.5,81.5,0,0,4
1468209600,60.2,60.2,0,0,3
1468296000,38.97,38.97,0,0,2
1468382400,21.01,21.01,0,0,1
1468468800,12.12,12.12,0,0,1
1468555200,37.76,37.76,0,0,2
1468814400,16.99,16.99,0,0,1
1468900800,2.63,2.63,0,0,1
1468987200,2.17,2.17,0,0,1
1469073600,7.87,7.87,0,0,1
1469160000,22.66,22.66,0,0,1
1469419200,5.27,5.27,0,0,1
1469505600,43.14,43.14,0,0,2
1469592000,47.89,47.89,0,0,2
1469678400,28.38,28.38,0,0,1
1469764800,61.27,61.27,0,0,3
1470024000,44.31,44.31,0,0,2
1470110400,54.35,54.35,0,0,3
1470196800,38.55,38.55,0,0,2
1470283200,32.49,32.49,0,0,2
1470369600,32.15,32.15,0,0,2
1470628800,16.79,16.79,0,0,1
1470715200,16.91,16.91,0,0,1
1470801600,6.7,6.7,0,0,1
1470888000,30.67,30.67,0,0,2
1470974400,57.19,57.19,0,0,3
1471233600,2.14,2.14,0,0,1
1471320000,12.05,12.05,0,0,1
1471406400,21.8,21.8,0,0,1
1471492800,15.81,15.81,0,0,1
1471579200,12.1,12.1,0,0,1
1471838400,1.32,1.32,0,0,1
1471924800,36.02,36.02,0,0,2
1472011200,23.85,23.85,0,0,1
1472097600,24.59,24.59,0,0,1
1472184000,16.69,16.69,0,0,1
1472443200,8.7,8.7,0,0,1
1472529600,15.34,15.34,0,0,1
1472616000,22.68,22.68,0,0,1
1472702400,21.38,21.38,0,0,1
1472788800,46.42,46.42,0,0,2
1473134400,46.82,46.82,0,0,2
1473220800,35.96,35.96,0,0,2
1473307200,64.59,64.59,0,0,3
1473393600,69.29,69.29,0,0,3
1473652800,52.42,52.42,0,0,3
1473739200,53.29,53.29,0,0,3
1473825600,5.17,5.17,0,0,1
